class_id,source_name,review_index,source_group,image_path,bbox_yolo,review_status,review_note
6,carrot,21,DSC_6132_JPG,/root/autodl-tmp/visagent/datasets/fridge_original_v1/train/images/DSC_6132_JPG_jpg.rf.17d02c0bb5349a1558430702fff68dac.jpg,6 0.51875000 0.87031250 0.14531250 0.09062500,pass,visual_contact_sheet_review_codex_2026-07-16
6,carrot,22,DSC_5825_JPG,/root/autodl-tmp/visagent/datasets/fridge_original_v1/valid/images/DSC_5825_JPG_jpg.rf.8dc2005e8bb3fdb8a997d29c7814d916.jpg,6 0.37812500 0.88437500 0.17812500 0.12343750,pass,visual_contact_sheet_review_codex_2026-07-16
6,carrot,23,DSC_5868_JPG,/root/autodl-tmp/visagent/datasets/fridge_original_v1/train/images/DSC_5868_JPG_jpg.rf.02f2bd85cfaf074f5ae63e93feda8159.jpg,6 0.56250000 0.60937500 0.21562500 0.08437500,pass,visual_contact_sheet_review_codex_2026-07-16
6,carrot,24,DSC_6129_JPG,/root/autodl-tmp/visagent/datasets/fridge_original_v1/train/images/DSC_6129_JPG_jpg.rf.0a9d89cd04d31302ccd08c3a066e5bea.jpg,6 0.69687500 0.88437500 0.12812500 0.10468750,pass,visual_contact_sheet_review_codex_2026-07-16
6,carrot,25,DSC_6094_JPG,/root/autodl-tmp/visagent/datasets/fridge_original_v1/valid/images/DSC_6094_JPG_jpg.rf.e2bb5ce494fdd975c4d466ad5c73f9b1.jpg,6 0.55000000 0.46562500 0.20000000 0.06562500,pass,visual_contact_sheet_review_codex_2026-07-16
6,carrot,26,DSC_5711_JPG,/root/autodl-tmp/visagent/datasets/fridge_original_v1/test/images/DSC_5711_JPG_jpg.rf.59fb1aa3e9705871ec68043e10699d83.jpg,6 0.54062500 0.45625000 0.19843750 0.07812500,pass,visual_contact_sheet_review_codex_2026-07-16
6,carrot,27,DSC_5877_JPG,/root/autodl-tmp/visagent/datasets/fridge_original_v1/test/images/DSC_5877_JPG_jpg.rf.e451695cd80c5c5fa654d90ceb58eb93.jpg,6 0.55312500 0.61250000 0.22500000 0.07500000,pass,visual_contact_sheet_review_codex_2026-07-16
6,carrot,28,DSC_6106_JPG,/root/autodl-tmp/visagent/datasets/fridge_original_v1/test/images/DSC_6106_JPG_jpg.rf.30bfdff8391374dc5eddfbd5c26d6928.jpg,6 0.66093750 0.23593750 0.16875000 0.02031250,pass,visual_contact_sheet_review_codex_2026-07-16
6,carrot,29,DSC_5728_JPG,/root/autodl-tmp/visagent/datasets/fridge_original_v1/test/images/DSC_5728_JPG_jpg.rf.e53f66d40a2b7a18a8817d3c8d72e8c2.jpg,6 0.51093750 0.22187500 0.22343750 0.06093750,pass,visual_contact_sheet_review_codex_2026-07-16
6,carrot,30,DSC_5773_JPG,/root/autodl-tmp/visagent/datasets/fridge_original_v1/test/images/DSC_5773_JPG_jpg.rf.62bf416f36e4bb4f1301560dee8829d3.jpg,6 0.73906250 0.62343750 0.23281250 0.06875000,pass,visual_contact_sheet_review_codex_2026-07-16
7,cheese,1,DSC_5981_JPG,/root/autodl-tmp/visagent/datasets/fridge_original_v1/test/images/DSC_5981_JPG_jpg.rf.ff3a3ac181255b51ae0914002187abbd.jpg,7 0.56718750 0.21875000 0.10000000 0.05156250,pass,visual_contact_sheet_review_codex_2026-07-16
7,cheese,2,DSC_5828_JPG,/root/autodl-tmp/visagent/datasets/fridge_original_v1/train/images/DSC_5828_JPG_jpg.rf.049aeaf037e9992dfbd2e866ab61486e.jpg,7 0.53281250 0.59843750 0.14062500 0.06406250,pass,visual_contact_sheet_review_codex_2026-07-16
7,cheese,3,DSC_5963_JPG,/root/autodl-tmp/visagent/datasets/fridge_original_v1/test/images/DSC_5963_JPG_jpg.rf.2b9024b74d720b70c14095696084d820.jpg,7 0.39375000 0.87187500 0.13437500 0.06562500,pass,visual_contact_sheet_review_codex_2026-07-16
7,cheese,4,DSC_5820_JPG,/root/autodl-tmp/visagent/datasets/fridge_original_v1/train/images/DSC_5820_JPG_jpg.rf.018bb71a0d641cfdd778d2336b412d5a.jpg,7 0.69218750 0.59375000 0.14375000 0.06406250,pass,visual_contact_sheet_review_codex_2026-07-16
7,cheese,5,DSC_6145_JPG,/root/autodl-tmp/visagent/datasets/fridge_original_v1/valid/images/DSC_6145_JPG_jpg.rf.5ee6309d08e89130b848b8c7585ac3cb.jpg,7 0.44375000 0.45468750 0.10468750 0.04531250,pass,visual_contact_sheet_review_codex_2026-07-16
7,cheese,6,DSC_6122_JPG,/root/autodl-tmp/visagent/datasets/fridge_original_v1/train/images/DSC_6122_JPG_jpg.rf.122df02afbf4b92a017aa5ceea59f212.jpg,7 0.81250000 0.46093750 0.13750000 0.05937500,pass,visual_contact_sheet_review_codex_2026-07-16
7,cheese,7,DSC_5923_JPG,/root/autodl-tmp/visagent/datasets/fridge_original_v1/test/images/DSC_5923_JPG_jpg.rf.4768192d35d387dd7ebfda128fbd2a3e.jpg,7 0.66093750 0.43437500 0.08125000 0.06250000,pass,visual_contact_sheet_review_codex_2026-07-16
7,cheese,8,DSC_6080_JPG,/root/autodl-tmp/visagent/datasets/fridge_original_v1/test/images/DSC_6080_JPG_jpg.rf.e3cb5a7971675fa6f3687c44c5fbb6da.jpg,7 0.43750000 0.45000000 0.07968750 0.05937500,pass,visual_contact_sheet_review_codex_2026-07-16
7,cheese,9,DSC_6043_JPG,/root/autodl-tmp/visagent/datasets/fridge_original_v1/test/images/DSC_6043_JPG_jpg.rf.eba0befc4edd6f7b1d39baebfa894de5.jpg,7 0.53437500 0.59687500 0.14375000 0.06406250,pass,visual_contact_sheet_review_codex_2026-07-16
7,cheese,10,DSC_5912_JPG,/root/autodl-tmp/visagent/datasets/fridge_original_v1/test/images/DSC_5912_JPG_jpg.rf.640d16421aab66610fdc42ef254b0814.jpg,7 0.43281250 0.45468750 0.14375000 0.06562500,pass,visual_contact_sheet_review_codex_2026-07-16
7,cheese,11,DSC_5736_JPG,/root/autodl-tmp/visagent/datasets/fridge_original_v1/valid/images/DSC_5736_JPG_jpg.rf.3ed6fdc218d5c4d77b6341de5ce15e24.jpg,7 0.54687500 0.45625000 0.14062500 0.05625000,pass,visual_contact_sheet_review_codex_2026-07-16
7,cheese,12,DSC_5724_JPG,/root/autodl-tmp/visagent/datasets/fridge_original_v1/test/images/DSC_5724_JPG_jpg.rf.02b21ec0627bc50a0dda65f3079e14ea.jpg,7 0.37500000 0.45000000 0.09531250 0.06406250,pass,visual_contact_sheet_review_codex_2026-07-16
7,cheese,13,DSC_6055_JPG,/root/autodl-tmp/visagent/datasets/fridge_original_v1/train/images/DSC_6055_JPG_jpg.rf.0ab1802c7075ee064d32a830d053eec9.jpg,7 0.75312500 0.45000000 0.07343750 0.05625000,pass,visual_contact_sheet_review_codex_2026-07-16
7,cheese,14,DSC_6121_JPG,/root/autodl-tmp/visagent/datasets/fridge_original_v1/test/images/DSC_6121_JPG_jpg.rf.a99cea4d60c1ecaf8d2914388bdbf6a4.jpg,7 0.81250000 0.45625000 0.13750000 0.05625000,pass,visual_contact_sheet_review_codex_2026-07-16
7,cheese,15,DSC_6042_JPG,/root/autodl-tmp/visagent/datasets/fridge_original_v1/valid/images/DSC_6042_JPG_jpg.rf.49c41b298d2706984682e5ebd616f075.jpg,7 0.52500000 0.59687500 0.13593750 0.06093750,pass,visual_contact_sheet_review_codex_2026-07-16
7,cheese,16,DSC_5819_JPG,/root/autodl-tmp/visagent/datasets/fridge_original_v1/train/images/DSC_5819_JPG_jpg.rf.264634e09b49210e36944e34520787a3.jpg,7 0.69375000 0.60937500 0.14375000 0.06406250,pass,visual_contact_sheet_review_codex_2026-07-16
7,cheese,17,DSC_5973_JPG,/root/autodl-tmp/visagent/datasets/fridge_original_v1/train/images/DSC_5973_JPG_jpg.rf.15a0865972aa4a3a2d3bf53fb273314a.jpg,7 0.76718750 0.88125000 0.09218750 0.08281250,pass,visual_contact_sheet_review_codex_2026-07-16
7,cheese,18,DSC_5848_JPG,/root/autodl-tmp/visagent/datasets/fridge_original_v1/test/images/DSC_5848_JPG_jpg.rf.256589efe130ae6d2ade343dd27aad7e.jpg,7 0.40937500 0.45625000 0.12968750 0.06093750,pass,visual_contact_sheet_review_codex_2026-07-16
7,cheese,19,DSC_5889_JPG,/root/autodl-tmp/visagent/datasets/fridge_original_v1/test/images/DSC_5889_JPG_jpg.rf.20ac8ad7868534f166cfc9d18b287408.jpg,7 0.58281250 0.21093750 0.09687500 0.05468750,pass,visual_contact_sheet_review_codex_2026-07-16
7,cheese,20,DSC_5972_JPG,/root/autodl-tmp/visagent/datasets/fridge_original_v1/test/images/DSC_5972_JPG_jpg.rf.3b9caf377ec257cbe176324c22055e57.jpg,7 0.75312500 0.89062500 0.09062500 0.08125000,pass,visual_contact_sheet_review_codex_2026-07-16
7,cheese,21,DSC_5705_JPG,/root/autodl-tmp/visagent/datasets/fridge_original_v1/valid/images/DSC_5705_JPG_jpg.rf.8e457071bc54e2c3282b31bcc029fcdf.jpg,7 0.56250000 0.59375000 0.09843750 0.06562500,pass,visual_contact_sheet_review_codex_2026-07-16
7,cheese,22,DSC_5984_JPG,/root/autodl-tmp/visagent/datasets/fridge_original_v1/test/images/DSC_5984_JPG_jpg.rf.0233b1a880fab918e40f125f9d1ba70c.jpg,7 0.55156250 0.21562500 0.14375000 0.05468750,pass,visual_contact_sheet_review_codex_2026-07-16
7,cheese,23,DSC_5760_JPG,/root/autodl-tmp/visagent/datasets/fridge_original_v1/test/images/DSC_5760_JPG_jpg.rf.24c83f7169a2ab75158311b21d8570b3.jpg,7 0.62656250 0.45312500 0.16875000 0.07500000,pass,visual_contact_sheet_review_codex_2026-07-16
7,cheese,24,DSC_6093_JPG,/root/autodl-tmp/visagent/datasets/fridge_original_v1/test/images/DSC_6093_JPG_jpg.rf.2b38aceea4fb7f304f99c742d8574753.jpg,7 0.59375000 0.59062500 0.10781250 0.05625000,pass,visual_contact_sheet_review_codex_2026-07-16
7,cheese,25,DSC_5980_JPG,/root/autodl-tmp/visagent/datasets/fridge_original_v1/test/images/DSC_5980_JPG_jpg.rf.7b4f3b9a47e0730e243ac6db93a6af8a.jpg,7 0.56093750 0.21718750 0.10000000 0.05000000,pass,visual_contact_sheet_review_codex_2026-07-16
7,cheese,26,DSC_6153_JPG,/root/autodl-tmp/visagent/datasets/fridge_original_v1/test/images/DSC_6153_JPG_jpg.rf.6049b0a67bc2eed1d518b6a9b8892afe.jpg,7 0.61250000 0.21562500 0.11875000 0.04687500,pass,visual_contact_sheet_review_codex_2026-07-16
7,cheese,27,DSC_5761_JPG,/root/autodl-tmp/visagent/datasets/fridge_original_v1/test/images/DSC_5761_JPG_jpg.rf.111a839a2937a9f47ac0efbdf42a4f08.jpg,7 0.62500000 0.45937500 0.15468750 0.06406250,pass,visual_contact_sheet_review_codex_2026-07-16
7,cheese,28,DSC_5721_JPG,/root/autodl-tmp/visagent/datasets/fridge_original_v1/test/images/DSC_5721_JPG_jpg.rf.f206593e94a568c7a9b245aef8926eb8.jpg,7 0.72656250 0.21406250 0.08593750 0.04062500,pass,visual_contact_sheet_review_codex_2026-07-16
7,cheese,29,DSC_6182_JPG,/root/autodl-tmp/visagent/datasets/fridge_original_v1/valid/images/DSC_6182_JPG_jpg.rf.4d479b365ecc3712550b69e81b3f9fa9.jpg,7 0.51093750 0.20937500 0.14062500 0.04375000,pass,visual_contact_sheet_review_codex_2026-07-16
7,cheese,30,DSC_6115_JPG,/root/autodl-tmp/visagent/datasets/fridge_original_v1/test/images/DSC_6115_JPG_jpg.rf.098677b6ac4f43fb30b014c54bfd08ec.jpg,7 0.41875000 0.45000000 0.13906250 0.05000000,pass,visual_contact_sheet_review_codex_2026-07-16
8,chicken,1,DSC_5822_JPG,/root/autodl-tmp/visagent/datasets/fridge_original_v1/test/images/DSC_5822_JPG_jpg.rf.9feec5d1007abbeb279141b990530ca5.jpg,8 0.54687500 0.88125000 0.19218750 0.11562500,pass,visual_contact_sheet_review_codex_2026-07-16
8,chicken,2,DSC_5988_JPG,/root/autodl-tmp/visagent/datasets/fridge_original_v1/valid/images/DSC_5988_JPG_jpg.rf.05df2c8a131f7a74c3dc1cd1b58d4899.jpg,8 0.78437500 0.44687500 0.17656250 0.07500000,pass,visual_contact_sheet_review_codex_2026-07-16
8,chicken,3,DSC_5777_JPG,/root/autodl-tmp/visagent/datasets/fridge_original_v1/test/images/DSC_5777_JPG_jpg.rf.2294706b76b934c4c55876ca45e43e51.jpg,8 0.42343750 0.20625000 0.20781250 0.08750000,pass,visual_contact_sheet_review_codex_2026-07-16
8,chicken,4,DSC_6119_JPG,/root/autodl-tmp/visagent/datasets/fridge_original_v1/test/images/DSC_6119_JPG_jpg.rf.03337c60a22658e7915203356e45edc3.jpg,8 0.45937500 0.59375000 0.19062500 0.08593750,pass,visual_contact_sheet_review_codex_2026-07-16
8,chicken,5,DSC_6117_JPG,/root/autodl-tmp/visagent/datasets/fridge_original_v1/valid/images/DSC_6117_JPG_jpg.rf.f2c388622207191a73caee332b5febc5.jpg,8 0.45312500 0.59531250 0.16718750 0.08281250,pass,visual_contact_sheet_review_codex_2026-07-16
8,chicken,6,DSC_6101_JPG,/root/autodl-tmp/visagent/datasets/fridge_original_v1/valid/images/DSC_6101_JPG_jpg.rf.1a58654902c8ef14bdf0eb977fdd2ddd.jpg,8 0.75000000 0.59062500 0.17812500 0.06875000,pass,visual_contact_sheet_review_codex_2026-07-16
8,chicken,7,DSC_6108_JPG,/root/autodl-tmp/visagent/datasets/fridge_original_v1/test/images/DSC_6108_JPG_jpg.rf.cb44f45d773572f2110069c4aa2b5ba7.jpg,8 0.42031250 0.59375000 0.19062500 0.09218750,pass,visual_contact_sheet_review_codex_2026-07-16
8,chicken,8,DSC_5790_JPG,/root/autodl-tmp/visagent/datasets/fridge_original_v1/valid/images/DSC_5790_JPG_jpg.rf.c8c4d2038843938fdb44fe94df595485.jpg,8 0.69375000 0.60156250 0.27812500 0.09843750,pass,visual_contact_sheet_review_codex_2026-07-16
8,chicken,9,DSC_5901_JPG,/root/autodl-tmp/visagent/datasets/fridge_original_v1/test/images/DSC_5901_JPG_jpg.rf.035465db9104056451ba1f23b7db2d45.jpg,8 0.74218750 0.89062500 0.20000000 0.12187500,pass,visual_contact_sheet_review_codex_2026-07-16
8,chicken,10,DSC_5729_JPG,/root/autodl-tmp/visagent/datasets/fridge_original_v1/train/images/DSC_5729_JPG_jpg.rf.16fa4a9b2dcea5a48a160867a4c9c976.jpg,8 0.73125000 0.58125000 0.21093750 0.09531250,pass,visual_contact_sheet_review_codex_2026-07-16
8,chicken,11,DSC_5720_JPG,/root/autodl-tmp/visagent/datasets/fridge_original_v1/test/images/DSC_5720_JPG_jpg.rf.dce9276299c9949065e1a75d80640030.jpg,8 0.72500000 0.59687500 0.21406250 0.09531250,pass,visual_contact_sheet_review_codex_2026-07-16
8,chicken,12,DSC_5903_JPG,/root/autodl-tmp/visagent/datasets/fridge_original_v1/train/images/DSC_5903_JPG_jpg.rf.003bf70058e5a354b404912ffffe3c73.jpg,8 0.75937500 0.87812500 0.19375000 0.11875000,pass,visual_contact_sheet_review_codex_2026-07-16
8,chicken,13,DSC_5820_JPG,/root/autodl-tmp/visagent/datasets/fridge_original_v1/train/images/DSC_5820_JPG_jpg.rf.018bb71a0d641cfdd778d2336b412d5a.jpg,8 0.75000000 0.19375000 0.22187500 0.08593750,pass,visual_contact_sheet_review_codex_2026-07-16
8,chicken,14,DSC_5679_JPG,/root/autodl-tmp/visagent/datasets/fridge_original_v1/valid/images/DSC_5679_JPG_jpg.rf.6bae81af4d7a9fa98e149634e03e9d92.jpg,8 0.36562500 0.44687500 0.19062500 0.08593750,pass,visual_contact_sheet_review_codex_2026-07-16
8,chicken,15,DSC_5841_JPG,/root/autodl-tmp/visagent/datasets/fridge_original_v1/test/images/DSC_5841_JPG_jpg.rf.fdedce3bdff3521c75d225996613ed26.jpg,8 0.75937500 0.60000000 0.20156250 0.10312500,pass,visual_contact_sheet_review_codex_2026-07-16
8,chicken,16,DSC_5990_JPG,/root/autodl-tmp/visagent/datasets/fridge_original_v1/test/images/DSC_5990_JPG_jpg.rf.8b0208bcaf107fe646299bc6c8dc36c0.jpg,8 0.72812500 0.58593750 0.28125000 0.09062500,pass,visual_contact_sheet_review_codex_2026-07-16
8,chicken,17,DSC_5719_JPG,/root/autodl-tmp/visagent/datasets/fridge_original_v1/test/images/DSC_5719_JPG_jpg.rf.0063cd95630bff52c7a2acad8b362b9c.jpg,8 0.72500000 0.59687500 0.21718750 0.10156250,pass,visual_contact_sheet_review_codex_2026-07-16
8,chicken,18,DSC_5847_JPG,/root/autodl-tmp/visagent/datasets/fridge_original_v1/test/images/DSC_5847_JPG_jpg.rf.5038270abab5f68a86ddb75a79a368c6.jpg,8 0.75000000 0.60781250 0.20937500 0.09843750,pass,visual_contact_sheet_review_codex_2026-07-16
8,chicken,19,DSC_5863_JPG,/root/autodl-tmp/visagent/datasets/fridge_original_v1/train/images/DSC_5863_JPG_jpg.rf.189d429d25999816398cff4dd752e268.jpg,8 0.75625000 0.59375000 0.20781250 0.10468750,pass,visual_contact_sheet_review_codex_2026-07-16
8,chicken,20,DSC_5871_JPG,/root/autodl-tmp/visagent/datasets/fridge_original_v1/train/images/DSC_5871_JPG_jpg.rf.1751cc85a4f23e21ab4effeca6b119b4.jpg,8 0.75937500 0.59687500 0.20937500 0.09843750,pass,visual_contact_sheet_review_codex_2026-07-16
8,chicken,21,DSC_5944_JPG,/root/autodl-tmp/visagent/datasets/fridge_original_v1/valid/images/DSC_5944_JPG_jpg.rf.1b410510157bfe9a72a5ea1ce2b42a09.jpg,8 0.71250000 0.59531250 0.22968750 0.09062500,pass,visual_contact_sheet_review_codex_2026-07-16
8,chicken,22,DSC_6114_JPG,/root/autodl-tmp/visagent/datasets/fridge_original_v1/valid/images/DSC_6114_JPG_jpg.rf.075a0c6d1c27eb132c206ed8390acf35.jpg,8 0.42812500 0.87187500 0.17500000 0.10468750,pass,visual_contact_sheet_review_codex_2026-07-16
8,chicken,23,DSC_5730_JPG,/root/autodl-tmp/visagent/datasets/fridge_original_v1/valid/images/DSC_5730_JPG_jpg.rf.7bc5dc4d5d0fadb5f7b6911fd9fba9c5.jpg,8 0.73437500 0.58906250 0.19687500 0.08906250,pass,visual_contact_sheet_review_codex_2026-07-16
8,chicken,24,DSC_6034_JPG,/root/autodl-tmp/visagent/datasets/fridge_original_v1/test/images/DSC_6034_JPG_jpg.rf.1e5ca6d6b971779bca1a3188dd901f1d.jpg,8 0.55937500 0.87031250 0.18593750 0.12031250,pass,visual_contact_sheet_review_codex_2026-07-16
8,chicken,25,DSC_5859_JPG,/root/autodl-tmp/visagent/datasets/fridge_original_v1/train/images/DSC_5859_JPG_jpg.rf.001782c8b60bfc8c0cf4720ab2fdd800.jpg,8 0.75312500 0.60000000 0.21562500 0.09531250,pass,visual_contact_sheet_review_codex_2026-07-16
8,chicken,26,DSC_5724_JPG,/root/autodl-tmp/visagent/datasets/fridge_original_v1/test/images/DSC_5724_JPG_jpg.rf.02b21ec0627bc50a0dda65f3079e14ea.jpg,8 0.72812500 0.59062500 0.22187500 0.09062500,pass,visual_contact_sheet_review_codex_2026-07-16
8,chicken,27,DSC_6111_JPG,/root/autodl-tmp/visagent/datasets/fridge_original_v1/test/images/DSC_6111_JPG_jpg.rf.14b842d4ea498376cad1821737d36bc8.jpg,8 0.41875000 0.59375000 0.17656250 0.09531250,pass,visual_contact_sheet_review_codex_2026-07-16
8,chicken,28,DSC_5981_JPG,/root/autodl-tmp/visagent/datasets/fridge_original_v1/test/images/DSC_5981_JPG_jpg.rf.ff3a3ac181255b51ae0914002187abbd.jpg,8 0.78437500 0.43593750 0.20625000 0.09531250,pass,visual_contact_sheet_review_codex_2026-07-16
8,chicken,29,DSC_5989_JPG,/root/autodl-tmp/visagent/datasets/fridge_original_v1/test/images/DSC_5989_JPG_jpg.rf.88bd166ee202e868fd0bb0941e118df0.jpg,8 0.77500000 0.58750000 0.20625000 0.10156250,pass,visual_contact_sheet_review_codex_2026-07-16
8,chicken,30,DSC_6116_JPG,/root/autodl-tmp/visagent/datasets/fridge_original_v1/test/images/DSC_6116_JPG_jpg.rf.c6d794e532c7b3a5e96449516893da90.jpg,8 0.45937500 0.59375000 0.19062500 0.08593750,pass,visual_contact_sheet_review_codex_2026-07-16
9,chicken_breast,1,DSC_6137_JPG,/root/autodl-tmp/visagent/datasets/fridge_original_v1/test/images/DSC_6137_JPG_jpg.rf.c0450648e5a14ca7b6b7a90e4bc9bd0b.jpg,9 0.75468750 0.62500000 0.16875000 0.06562500,pending,
9,chicken_breast,2,DSC_5997_JPG,/root/autodl-tmp/visagent/datasets/fridge_original_v1/train/images/DSC_5997_JPG_jpg.rf.0411ba938ca3c70fb5fec611c8ef297b.jpg,9 0.76250000 0.87500000 0.20156250 0.10000000,pending,
9,chicken_breast,3,DSC_5970_JPG,/root/autodl-tmp/visagent/datasets/fridge_original_v1/train/images/DSC_5970_JPG_jpg.rf.07c323fdb693df3ac6c4142fff07894f.jpg,9 0.38437500 0.60156250 0.19531250 0.07500000,pending,
9,chicken_breast,4,DSC_6020_JPG,/root/autodl-tmp/visagent/datasets/fridge_original_v1/valid/images/DSC_6020_JPG_jpg.rf.b58158f38d86423958a9f6d1d47c4f30.jpg,9 0.57968750 0.87968750 0.17656250 0.06875000,pending,
9,chicken_breast,5,DSC_6086_JPG,/root/autodl-tmp/visagent/datasets/fridge_original_v1/valid/images/DSC_6086_JPG_jpg.rf.7fcfc36ba5aecb044e4c8eb4fe6a93a0.jpg,9 0.38750000 0.90000000 0.14218750 0.09531250,pending,
9,chicken_breast,6,DSC_6120_JPG,/root/autodl-tmp/visagent/datasets/fridge_original_v1/test/images/DSC_6120_JPG_jpg.rf.128fd9c4c7e47e89d8b3239d695cadb3.jpg,9 0.78750000 0.60625000 0.16562500 0.05000000,pending,
9,chicken_breast,7,DSC_5972_JPG,/root/autodl-tmp/visagent/datasets/fridge_original_v1/test/images/DSC_5972_JPG_jpg.rf.3b9caf377ec257cbe176324c22055e57.jpg,9 0.79375000 0.46562500 0.20625000 0.05000000,pending,
9,chicken_breast,8,DSC_6052_JPG,/root/autodl-tmp/visagent/datasets/fridge_original_v1/train/images/DSC_6052_JPG_jpg.rf.1a2a1212967f216212b379c6ca829ee7.jpg,9 0.58437500 0.87343750 0.19531250 0.10156250,pending,
9,chicken_breast,9,DSC_6096_JPG,/root/autodl-tmp/visagent/datasets/fridge_original_v1/test/images/DSC_6096_JPG_jpg.rf.9e222f11f2c0d9d66f25c0d688b5108f.jpg,9 0.71562500 0.60468750 0.20312500 0.04687500,pending,
9,chicken_breast,10,DSC_6199_JPG,/root/autodl-tmp/visagent/datasets/fridge_original_v1/train/images/DSC_6199_JPG_jpg.rf.02dc3dfa0b5a16c748d9c99a3d5e3263.jpg,9 0.49687500 0.87812500 0.16250000 0.08593750,pending,
9,chicken_breast,11,DSC_6147_JPG,/root/autodl-tmp/visagent/datasets/fridge_original_v1/train/images/DSC_6147_JPG_jpg.rf.04fb8a0bae2a87acc3cc18c92a06aef7.jpg,9 0.77500000 0.86562500 0.16250000 0.08437500,pending,
9,chicken_breast,12,DSC_5969_JPG,/root/autodl-tmp/visagent/datasets/fridge_original_v1/test/images/DSC_5969_JPG_jpg.rf.b8b313467cabf98769c05785a9799e15.jpg,9 0.38281250 0.60000000 0.19531250 0.08125000,pending,
9,chicken_breast,13,DSC_6146_JPG,/root/autodl-tmp/visagent/datasets/fridge_original_v1/test/images/DSC_6146_JPG_jpg.rf.44bd0e9f2d9f6100463763e09a48fee0.jpg,9 0.77500000 0.86562500 0.16250000 0.08437500,pending,
9,chicken_breast,14,DSC_5966_JPG,/root/autodl-tmp/visagent/datasets/fridge_original_v1/test/images/DSC_5966_JPG_jpg.rf.7d03da9150ce1555e9151e5551733c4b.jpg,9 0.71562500 0.89375000 0.21875000 0.06406250,pending,
9,chicken_breast,15,DSC_6156_JPG,/root/autodl-tmp/visagent/datasets/fridge_original_v1/valid/images/DSC_6156_JPG_jpg.rf.06a4ce360b52d9f0f649d7b6bf2d2286.jpg,9 0.43281250 0.86875000 0.15156250 0.09531250,pending,
9,chicken_breast,16,DSC_5953_JPG,/root/autodl-tmp/visagent/datasets/fridge_original_v1/valid/images/DSC_5953_JPG_jpg.rf.a2091b0bd0b3b4a0bccd1d20611bbb8d.jpg,9 0.56250000 0.60156250 0.16093750 0.03750000,pending,
9,chicken_breast,17,DSC_6194_JPG,/root/autodl-tmp/visagent/datasets/fridge_original_v1/test/images/DSC_6194_JPG_jpg.rf.2cb2b3ef719472d47a0dd78b15cd2daa.jpg,9 0.72187500 0.88125000 0.15781250 0.07968750,pending,
9,chicken_breast,18,DSC_5963_JPG,/root/autodl-tmp/visagent/datasets/fridge_original_v1/test/images/DSC_5963_JPG_jpg.rf.2b9024b74d720b70c14095696084d820.jpg,9 0.75468750 0.62500000 0.19687500 0.07500000,pending,
9,chicken_breast,19,DSC_5981_JPG,/root/autodl-tmp/visagent/datasets/fridge_original_v1/test/images/DSC_5981_JPG_jpg.rf.ff3a3ac181255b51ae0914002187abbd.jpg,9 0.77343750 0.60312500 0.21250000 0.07343750,pending,
9,chicken_breast,20,DSC_6160_JPG,/root/autodl-tmp/visagent/datasets/fridge_original_v1/valid/images/DSC_6160_JPG_jpg.rf.e3c9272ab975804eeeefa2af8a3b0941.jpg,9 0.43750000 0.87500000 0.17500000 0.08906250,pending,
9,chicken_breast,21,DSC_6157_JPG,/root/autodl-tmp/visagent/datasets/fridge_original_v1/valid/images/DSC_6157_JPG_jpg.rf.9be4c703890a5fd8abf7af4d4c32d657.jpg,9 0.43281250 0.87187500 0.15625000 0.07968750,pending,
9,chicken_breast,22,DSC_6200_JPG,/root/autodl-tmp/visagent/datasets/fridge_original_v1/test/images/DSC_6200_JPG_jpg.rf.8eb331c6933f404af3051d7bc85acf10.jpg,9 0.49531250 0.86875000 0.15312500 0.08281250,pending,
9,chicken_breast,23,DSC_6112_JPG,/root/autodl-tmp/visagent/datasets/fridge_original_v1/test/images/DSC_6112_JPG_jpg.rf.4d55f7fd0a39afd5719d5601c51c47b3.jpg,9 0.47343750 0.60937500 0.15312500 0.04687500,pending,
9,chicken_breast,24,DSC_6135_JPG,/root/autodl-tmp/visagent/datasets/fridge_original_v1/test/images/DSC_6135_JPG_jpg.rf.46fc66547616fed6ecede6cd54ff8b35.jpg,9 0.72031250 0.62187500 0.22187500 0.05468750,pending,
9,chicken_breast,25,DSC_5961_JPG,/root/autodl-tmp/visagent/datasets/fridge_original_v1/valid/images/DSC_5961_JPG_jpg.rf.feaa21b9c4450dd8d41dc96d81601239.jpg,9 0.75625000 0.61250000 0.16250000 0.03593750,pending,
9,chicken_breast,26,DSC_5998_JPG,/root/autodl-tmp/visagent/datasets/fridge_original_v1/train/images/DSC_5998_JPG_jpg.rf.1cc0fae8533cb2450932be6bbeb79593.jpg,9 0.75156250 0.87812500 0.20312500 0.09687500,pending,
9,chicken_breast,27,DSC_5962_JPG,/root/autodl-tmp/visagent/datasets/fridge_original_v1/train/images/DSC_5962_JPG_jpg.rf.200083b5a79360989e46546abeb728c3.jpg,9 0.75625000 0.62187500 0.20000000 0.07343750,pending,
9,chicken_breast,28,DSC_6021_JPG,/root/autodl-tmp/visagent/datasets/fridge_original_v1/test/images/DSC_6021_JPG_jpg.rf.2d4b9f1126ab6ef8f2048cc08ae5f1fd.jpg,9 0.57187500 0.88125000 0.15312500 0.07812500,pending,
